id,text1,text2
ID-14080-SYSTEM-REFERENCE-PG,"pergantian direktur utama badan usaha milik negara dilingkungan departemen perhubungan dan departemen pemukiman dan pengembangan wilayah dinilai menyalahi aturan dan tanpa melalui tes uji kelayakan dan kepatutan .
pergantian direktur bumn secara diam-diam tanpa prosedur .","pergantian dirut bumn di dephubtel dan depkimpraswil dinilai menyalahi aturan dan tak melalui fit and proper test .
diharapkan , pergantian itu tak menyulitkan pencapaian target privatisasi bumn .
"
ID-14080-REFERENCE-SYSTEM-PG,"pergantian dirut bumn di dephubtel dan depkimpraswil dinilai menyalahi aturan dan tak melalui fit and proper test .
diharapkan , pergantian itu tak menyulitkan pencapaian target privatisasi bumn .
","pergantian direktur utama badan usaha milik negara dilingkungan departemen perhubungan dan departemen pemukiman dan pengembangan wilayah dinilai menyalahi aturan dan tanpa melalui tes uji kelayakan dan kepatutan .
pergantian direktur bumn secara diam-diam tanpa prosedur ."
ID-14080-SYSTEM-REFERENCE-BERT,"pergantian dirut badan usaha milik negara dinilai menyalahi aturan dan tanpa melalui tes fit and proper test .
pergantian dirut pt pelindo iii juga menyalahi aturan karena tak melalui prosedur yang semestinya .
","pergantian dirut bumn di dephubtel dan depkimpraswil dinilai menyalahi aturan dan tak melalui fit and proper test .
diharapkan , pergantian itu tak menyulitkan pencapaian target privatisasi bumn .
"
ID-14080-REFERENCE-SYSTEM-BERT,"pergantian dirut bumn di dephubtel dan depkimpraswil dinilai menyalahi aturan dan tak melalui fit and proper test .
diharapkan , pergantian itu tak menyulitkan pencapaian target privatisasi bumn .
","pergantian dirut badan usaha milik negara dinilai menyalahi aturan dan tanpa melalui tes fit and proper test .
pergantian dirut pt pelindo iii juga menyalahi aturan karena tak melalui prosedur yang semestinya .
"
ID-13317-SYSTEM-REFERENCE-PG,"presiden wahid segera bergegas meninggalkan istana negara menuju cilacap , jateng , untuk berziarah ke makam kiai muhammad barokah .
rapat teknis yang dipimpin yudhoyono itu berlangsung pukul 14 .
30 wib dan berakhir pukul 18 .
00 wib .","sejumlah anggota kabinet menggelar rapat teknis di kantor menteri koordinator politik , sosial , dan keamanan susilo bambang yudhoyono di jakarta .
presiden dan wapres tak menghadiri rapat tersebut .
"
ID-13317-REFERENCE-SYSTEM-PG,"sejumlah anggota kabinet menggelar rapat teknis di kantor menteri koordinator politik , sosial , dan keamanan susilo bambang yudhoyono di jakarta .
presiden dan wapres tak menghadiri rapat tersebut .
","presiden wahid segera bergegas meninggalkan istana negara menuju cilacap , jateng , untuk berziarah ke makam kiai muhammad barokah .
rapat teknis yang dipimpin yudhoyono itu berlangsung pukul 14 .
30 wib dan berakhir pukul 18 .
00 wib ."
ID-13317-SYSTEM-REFERENCE-BERT,"presiden abdurrahman wahid dan wapres megawati tak menghadiri rapat teknis yang berlangsung mendadak di kantor menko polhukam .
agenda rapat itu dipertanyakan sekjen pdi perjuangan sutjipto .
","sejumlah anggota kabinet menggelar rapat teknis di kantor menteri koordinator politik , sosial , dan keamanan susilo bambang yudhoyono di jakarta .
presiden dan wapres tak menghadiri rapat tersebut .
"
ID-13317-REFERENCE-SYSTEM-BERT,"sejumlah anggota kabinet menggelar rapat teknis di kantor menteri koordinator politik , sosial , dan keamanan susilo bambang yudhoyono di jakarta .
presiden dan wapres tak menghadiri rapat tersebut .
","presiden abdurrahman wahid dan wapres megawati tak menghadiri rapat teknis yang berlangsung mendadak di kantor menko polhukam .
agenda rapat itu dipertanyakan sekjen pdi perjuangan sutjipto .
"
ID-13871-SYSTEM-REFERENCE-PG,"puluhan pemuda yang tergabung dalam poros pemuda indonesia berunjuk rasa di kejaksaan agung .
mereka mempertanyakan putusan kejaksaan yang menyatakan presiden tak terlibat dalam kasus brunei dan bulog .
mereka menilai ada manipulasi hukum .","kejagung dituntut puluhan pemuda karena menyatakan presiden wahid tak terlibat dalam kasus brunei dan bulog .
jampidum fachri nasution menyatakan gus dur terbukti tak terlibat dalam kasus itu .
"
ID-13871-REFERENCE-SYSTEM-PG,"kejagung dituntut puluhan pemuda karena menyatakan presiden wahid tak terlibat dalam kasus brunei dan bulog .
jampidum fachri nasution menyatakan gus dur terbukti tak terlibat dalam kasus itu .
","puluhan pemuda yang tergabung dalam poros pemuda indonesia berunjuk rasa di kejaksaan agung .
mereka mempertanyakan putusan kejaksaan yang menyatakan presiden tak terlibat dalam kasus brunei dan bulog .
mereka menilai ada manipulasi hukum ."
ID-13871-SYSTEM-REFERENCE-BERT,"puluhan pemuda yang tergabung dalam poros pemuda indonesia berunjuk rasa di kejaksaan agung .
mereka mendesak kejagung kembali melakukan penyidikan terhadap gus dur .
","kejagung dituntut puluhan pemuda karena menyatakan presiden wahid tak terlibat dalam kasus brunei dan bulog .
jampidum fachri nasution menyatakan gus dur terbukti tak terlibat dalam kasus itu .
"
ID-13871-REFERENCE-SYSTEM-BERT,"kejagung dituntut puluhan pemuda karena menyatakan presiden wahid tak terlibat dalam kasus brunei dan bulog .
jampidum fachri nasution menyatakan gus dur terbukti tak terlibat dalam kasus itu .
","puluhan pemuda yang tergabung dalam poros pemuda indonesia berunjuk rasa di kejaksaan agung .
mereka mendesak kejagung kembali melakukan penyidikan terhadap gus dur .
"
ID-21272-SYSTEM-REFERENCE-PG,"ketua mpr amien rais meminta mpr mengajukan pencabutan tap mprs nomor xxxiii tentang pencabutan mandat sukarno sebagai presiden .
amien pesimistis bila usulan mencabut tap pelengseran sukarno bisa dibahas dalam sidang tahunan mpr mendatang .","semua kelompok terbuka , termasuk partai demokrasi indonesia perjuangan mengajukan pencabutan tap penjatuhan sukarno dari kursi kepresidenan .
meski kecil kemungkinan dibahas dalam sidang tahunan , partai itu bisa mengusulkan ke badan pekerja mpr .
"
ID-21272-REFERENCE-SYSTEM-PG,"semua kelompok terbuka , termasuk partai demokrasi indonesia perjuangan mengajukan pencabutan tap penjatuhan sukarno dari kursi kepresidenan .
meski kecil kemungkinan dibahas dalam sidang tahunan , partai itu bisa mengusulkan ke badan pekerja mpr .
","ketua mpr amien rais meminta mpr mengajukan pencabutan tap mprs nomor xxxiii tentang pencabutan mandat sukarno sebagai presiden .
amien pesimistis bila usulan mencabut tap pelengseran sukarno bisa dibahas dalam sidang tahunan mpr mendatang ."
ID-21272-SYSTEM-REFERENCE-BERT,"ketua mpr amien rais pesimistis usulan pencabutan tap mprs nomor xxxiii tentang pencabutan mandat sukarno tak akan dibahas dalam st mpr mendatang .
pdi - p tinggal menunggu usulan itu .
","semua kelompok terbuka , termasuk partai demokrasi indonesia perjuangan mengajukan pencabutan tap penjatuhan sukarno dari kursi kepresidenan .
meski kecil kemungkinan dibahas dalam sidang tahunan , partai itu bisa mengusulkan ke badan pekerja mpr .
"
ID-21272-REFERENCE-SYSTEM-BERT,"semua kelompok terbuka , termasuk partai demokrasi indonesia perjuangan mengajukan pencabutan tap penjatuhan sukarno dari kursi kepresidenan .
meski kecil kemungkinan dibahas dalam sidang tahunan , partai itu bisa mengusulkan ke badan pekerja mpr .
","ketua mpr amien rais pesimistis usulan pencabutan tap mprs nomor xxxiii tentang pencabutan mandat sukarno tak akan dibahas dalam st mpr mendatang .
pdi - p tinggal menunggu usulan itu .
"
ID-14647-SYSTEM-REFERENCE-PG,"ketua ma bagir manan tak akan mengeluarkan fatwa pembubaran atau pembekuan golkar sebelum ada putusan pengadilan .
mekanisme pembubaran sudah ada , yakni melalui pengadilan sesuai dengan uu nomor 2/1999 tentang parpol .
menurut bagir , pembekuan atau pembubaran sangat tergantung .","jika terbukti melanggar undang-undang tentang partai politik , golongan karya dapat dibubarkan .
pembubarannya tak perlu dengan fatwa mahkamah agung , cukup dengan hasil sidang .
"
ID-14647-REFERENCE-SYSTEM-PG,"jika terbukti melanggar undang-undang tentang partai politik , golongan karya dapat dibubarkan .
pembubarannya tak perlu dengan fatwa mahkamah agung , cukup dengan hasil sidang .
","ketua ma bagir manan tak akan mengeluarkan fatwa pembubaran atau pembekuan golkar sebelum ada putusan pengadilan .
mekanisme pembubaran sudah ada , yakni melalui pengadilan sesuai dengan uu nomor 2/1999 tentang parpol .
menurut bagir , pembekuan atau pembubaran sangat tergantung ."
ID-14647-SYSTEM-REFERENCE-BERT,"ketua ma bagir manan mengaku belum menerima permintaan fatwa dari presiden abdurrahman wahid berkaitan dengan pembubaran partai golkar .
menurut dia , pembekuan golkar sangat tergantung dengan hasil persidangan di ma .
","jika terbukti melanggar undang-undang tentang partai politik , golongan karya dapat dibubarkan .
pembubarannya tak perlu dengan fatwa mahkamah agung , cukup dengan hasil sidang .
"
ID-14647-REFERENCE-SYSTEM-BERT,"jika terbukti melanggar undang-undang tentang partai politik , golongan karya dapat dibubarkan .
pembubarannya tak perlu dengan fatwa mahkamah agung , cukup dengan hasil sidang .
","ketua ma bagir manan mengaku belum menerima permintaan fatwa dari presiden abdurrahman wahid berkaitan dengan pembubaran partai golkar .
menurut dia , pembekuan golkar sangat tergantung dengan hasil persidangan di ma .
"
ID-19154-SYSTEM-REFERENCE-PG,"menakertrans jacob nuwawea memuji sikap hakim yang meletakkan keadilan dan kebenaran setelah dinyatakkan bebas oleh pengadilan negeri tangerang .
dia berjanji akan meninjau dan memantau semua perusahaan yang dinilai tak nakal , "" kata menakertrans .","menteri tenaga kerja dan transmigrasi jacob nuwawea berjanji mempertemukan ngadinah dan pemilik perusahaan tempat buruh itu bekerja .
perusahaan dan pekerja nakal akan ditindak .
"
ID-19154-REFERENCE-SYSTEM-PG,"menteri tenaga kerja dan transmigrasi jacob nuwawea berjanji mempertemukan ngadinah dan pemilik perusahaan tempat buruh itu bekerja .
perusahaan dan pekerja nakal akan ditindak .
","menakertrans jacob nuwawea memuji sikap hakim yang meletakkan keadilan dan kebenaran setelah dinyatakkan bebas oleh pengadilan negeri tangerang .
dia berjanji akan meninjau dan memantau semua perusahaan yang dinilai tak nakal , "" kata menakertrans ."
ID-19154-SYSTEM-REFERENCE-BERT,"menteri tenaga kerja dan transmigrasi jacob nuwawea berjanji akan bekerja sama dengan pt panarub .
buruh bertoni sari jaya bertekad bertahan di kantor depnaker dan dprd tangerang .
","menteri tenaga kerja dan transmigrasi jacob nuwawea berjanji mempertemukan ngadinah dan pemilik perusahaan tempat buruh itu bekerja .
perusahaan dan pekerja nakal akan ditindak .
"
ID-19154-REFERENCE-SYSTEM-BERT,"menteri tenaga kerja dan transmigrasi jacob nuwawea berjanji mempertemukan ngadinah dan pemilik perusahaan tempat buruh itu bekerja .
perusahaan dan pekerja nakal akan ditindak .
","menteri tenaga kerja dan transmigrasi jacob nuwawea berjanji akan bekerja sama dengan pt panarub .
buruh bertoni sari jaya bertekad bertahan di kantor depnaker dan dprd tangerang .
"
ID-25246-SYSTEM-REFERENCE-PG,"mantan presiden b .
j .
habibie mengaku tak ada pertanggungjawaban dana nonbujuter bulog sebesar rp 40 miliar .
ketua mpr amien rais mengatakan , habibie bisa menjadi kunci dalam membongkar tabir kasus bulog .","ketua dpr akbar tandjung mengaku telah melaporkan secara lisan penyaluran dana nonbujeter bulog senilai rp 40 miliar kepada presiden b . j habibie .
habibie membantah .
"
ID-25246-REFERENCE-SYSTEM-PG,"ketua dpr akbar tandjung mengaku telah melaporkan secara lisan penyaluran dana nonbujeter bulog senilai rp 40 miliar kepada presiden b . j habibie .
habibie membantah .
","mantan presiden b .
j .
habibie mengaku tak ada pertanggungjawaban dana nonbujuter bulog sebesar rp 40 miliar .
ketua mpr amien rais mengatakan , habibie bisa menjadi kunci dalam membongkar tabir kasus bulog ."
ID-25246-SYSTEM-REFERENCE-BERT,"ketua dpr akbar tandjung membantah keterangan mantan presiden b . j .
habibie yang menyatakan tak ada pertanggungjawaban dana nonbujeter bulog .
ketua mpr amien rais berharap pemeriksaan terhadap habibie digelar .
","ketua dpr akbar tandjung mengaku telah melaporkan secara lisan penyaluran dana nonbujeter bulog senilai rp 40 miliar kepada presiden b . j habibie .
habibie membantah .
"
ID-25246-REFERENCE-SYSTEM-BERT,"ketua dpr akbar tandjung mengaku telah melaporkan secara lisan penyaluran dana nonbujeter bulog senilai rp 40 miliar kepada presiden b . j habibie .
habibie membantah .
","ketua dpr akbar tandjung membantah keterangan mantan presiden b . j .
habibie yang menyatakan tak ada pertanggungjawaban dana nonbujeter bulog .
ketua mpr amien rais berharap pemeriksaan terhadap habibie digelar .
"
ID-20487-SYSTEM-REFERENCE-PG,"puluhan anggota front hisbullah meminta james riyadi mengingatkan presiden as george w .
bush agar tak menyerang afghanistan .
bos grup lippo ini mengancam akan mengacaukan keberadaan lippo di indonesia jika as tetap melakukan agresi .","front hisbullah mendesak bos grup lippo james riyadi menghentikan aksi presiden bush .
hisbullah mengancam bakal mengacaukan lippo di indonesia jika as tetap melakukan agresi .
"
ID-20487-REFERENCE-SYSTEM-PG,"front hisbullah mendesak bos grup lippo james riyadi menghentikan aksi presiden bush .
hisbullah mengancam bakal mengacaukan lippo di indonesia jika as tetap melakukan agresi .
","puluhan anggota front hisbullah meminta james riyadi mengingatkan presiden as george w .
bush agar tak menyerang afghanistan .
bos grup lippo ini mengancam akan mengacaukan keberadaan lippo di indonesia jika as tetap melakukan agresi ."
ID-20487-SYSTEM-REFERENCE-BERT,"front hisbullah meminta james riyadi mengingatkan presiden as george w .
bush agar tak menyerang afghanistan .
bos grup lippo ini dinilai memiliki kedekatan dengan bush saat ikut mendanai kampanye pilpres amerika serikat .
","front hisbullah mendesak bos grup lippo james riyadi menghentikan aksi presiden bush .
hisbullah mengancam bakal mengacaukan lippo di indonesia jika as tetap melakukan agresi .
"
ID-20487-REFERENCE-SYSTEM-BERT,"front hisbullah mendesak bos grup lippo james riyadi menghentikan aksi presiden bush .
hisbullah mengancam bakal mengacaukan lippo di indonesia jika as tetap melakukan agresi .
","front hisbullah meminta james riyadi mengingatkan presiden as george w .
bush agar tak menyerang afghanistan .
bos grup lippo ini dinilai memiliki kedekatan dengan bush saat ikut mendanai kampanye pilpres amerika serikat .
"
ID-19396-SYSTEM-REFERENCE-PG,"kelangkaan solar di ibu kota dan sekitarnya sebagai kesepakatan antara pemerintah dan dpr yang menetapkan konsumsi bbm sebesar 52 , 7 juta kiloliter .
operasi pasar untuk mengatasi kelangkaan , baru dilakukan setelah melakukan kajian penyebab kelangkaan .","pengetatan konsumsi bbm oleh pertamina menyebabkan kelangkaan solar di ibu kota .
pengetatan konsumsi solar untuk tahun ini sebesar rp 52 , 7 juta kiloliter tak realistis .
"
ID-19396-REFERENCE-SYSTEM-PG,"pengetatan konsumsi bbm oleh pertamina menyebabkan kelangkaan solar di ibu kota .
pengetatan konsumsi solar untuk tahun ini sebesar rp 52 , 7 juta kiloliter tak realistis .
","kelangkaan solar di ibu kota dan sekitarnya sebagai kesepakatan antara pemerintah dan dpr yang menetapkan konsumsi bbm sebesar 52 , 7 juta kiloliter .
operasi pasar untuk mengatasi kelangkaan , baru dilakukan setelah melakukan kajian penyebab kelangkaan ."
ID-19396-SYSTEM-REFERENCE-BERT,"pertamina terpaksa menerapkan pengendalian penyaluran bbm , khususnya solar yang digunakan untuk keperluan industri .
setiap kelebihan pasokan dari yang sudah ditargetkan , pertamina akan menjadi beban pertamina .
","pengetatan konsumsi bbm oleh pertamina menyebabkan kelangkaan solar di ibu kota .
pengetatan konsumsi solar untuk tahun ini sebesar rp 52 , 7 juta kiloliter tak realistis .
"
ID-19396-REFERENCE-SYSTEM-BERT,"pengetatan konsumsi bbm oleh pertamina menyebabkan kelangkaan solar di ibu kota .
pengetatan konsumsi solar untuk tahun ini sebesar rp 52 , 7 juta kiloliter tak realistis .
","pertamina terpaksa menerapkan pengendalian penyaluran bbm , khususnya solar yang digunakan untuk keperluan industri .
setiap kelebihan pasokan dari yang sudah ditargetkan , pertamina akan menjadi beban pertamina .
"
ID-15431-SYSTEM-REFERENCE-PG,"pemerintah akan mengembalikan para pengungsi di pontianak , kalimantan barat ke tempat mereka semula .
pemerintah akan membangun 2 .
000 unit rumah di pontianak , khususnya di wilayah yang bersedia menerima para pengungsi .","para pengungsi di kalbar akan dikembalikan ke tempat semula .
pemerintah akan memberikan insentif kepada daerah yang menerima pengungsi .
sebaliknya , pemerintah akan memberikan disinsentif kepada daerah yang menolak .
kondisi pontianak kembali pulih .
"
